fc,p.adj
1.9151118201133,3.80352855221116e-21
1.9146652365172,4.02882346646272e-19
1.85592613541028,1.73431342922064e-18
1.84703334459241,1.4902008592747e-18
1.84165074074286,3.3148560280052e-23
1.77439026246726,4.49870273780085e-20
1.70913719774235,5.35821219960674e-19
1.65031037443268,2.0754994174701e-20
1.59362625345555,5.26740520303326e-18
1.57919034131672,9.69516478202923e-21
0.868464269954418,2.34164577402666e-18
-1.10107557629383,1.05444557233958e-23
-1.89532061562571,1.97324977616007e-20
-2.85461576515759,3.8377093586847e-27
